Customer ID,Frequency,Monetary,Recency,Cluster
13591.0,5,964.06,70,0
13593.0,10,3479.73,22,0
13594.0,2,111.45000000000002,120,0
13595.0,3,784.48,151,1
13597.0,3,372.21,23,0
13598.0,4,601.92,130,0
13599.0,21,4759.74,1,0
13600.0,1,298.9,269,1
13601.0,2,466.67,27,0
13602.0,3,596.28,16,0
13604.0,2,713.39,287,1
13605.0,2,522.67,22,0
13607.0,2,382.6,27,0
13608.0,1,232.05,175,1
13609.0,1,167.35,228,1
13610.0,8,1006.08,22,0
13611.0,10,2118.63,9,0
13612.0,2,777.79,153,1
13613.0,5,1039.8500000000001,87,0
13614.0,2,747.28,28,0
13615.0,10,5812.24,29,0
13616.0,2,283.85,203,1
13617.0,6,719.62,43,0
13619.0,2,224.94,179,1
13620.0,1,112.34,163,1
13622.0,2,651.45,323,1
13623.0,8,1760.53,15,0
13624.0,2,427.18,16,0
13625.0,1,301.26,231,1
13626.0,2,432.26,9,0
13627.0,3,593.53,123,0
13628.0,1,310.14,311,1
13629.0,8,5578.5,48,0
13632.0,4,1517.68,29,0
13633.0,1,-306.66,238,1
13634.0,12,2932.4900000000002,9,0
13635.0,5,1877.19,72,0
13639.0,1,312.93,71,0
13640.0,1,405.0,246,1
13641.0,7,921.8199999999999,275,1
13642.0,4,147.17,67,0
13643.0,12,1592.73,15,0
13646.0,3,323.3,34,0
13647.0,4,1393.56,129,0
13648.0,11,1679.01,35,0
13649.0,5,1304.88,1,0
13650.0,9,1289.16,9,0
13651.0,2,114.75,16,0
13652.0,3,1475.77,3,0
13653.0,1,152.2,122,0
13654.0,5,3600.67,15,0
13655.0,6,1326.33,9,0
13656.0,5,673.7,93,0
13658.0,6,3350.6,18,0
13659.0,14,3165.78,51,0
13660.0,2,295.74,30,0
13661.0,1,325.24,238,1
13662.0,10,1304.05,20,0
13663.0,5,1824.14,15,0
13664.0,1,-13.14,317,1
13665.0,3,1711.66,21,0
13666.0,2,43.25,55,0
13668.0,18,6445.37,17,0
13669.0,1,195.0,42,0
13671.0,1,172.6,29,0
13672.0,1,233.53,365,1
13674.0,2,215.88,64,0
13676.0,3,153.15,174,1
13677.0,2,551.24,39,0
13679.0,3,281.26,128,0
13680.0,8,7700.55,106,0
13683.0,1,258.6,92,0
13684.0,4,482.29,25,0
13686.0,2,337.04,15,0
13687.0,1,11880.84,73,0
13688.0,1,375.5,270,1
13689.0,1,349.5,79,0
13691.0,1,212.78,31,0
13692.0,3,1549.58,35,0
13693.0,11,1980.3200000000002,9,0
13694.0,105,128172.42,8,2
13695.0,1,266.6,212,1
13696.0,4,2008.6999999999998,56,0
13698.0,2,451.73,231,1
13699.0,2,402.82000000000005,182,1
13700.0,4,321.09,52,0
13701.0,2,159.55,72,0
13702.0,1,135.18,80,0
13703.0,2,-6.217248937900877e-15,48,0
13705.0,5,1323.47,8,0
13706.0,1,300.38,261,1
13707.0,3,2559.45,64,0
13709.0,5,1263.7,81,0
13710.0,2,329.04,58,0
13711.0,13,1380.55,41,0
13712.0,1,537.58,245,1
13713.0,3,740.76,43,0
13714.0,1,161.35,100,0
13715.0,14,7328.75,7,0
13717.0,4,315.79,87,0
13719.0,6,1741.4,28,0
13721.0,1,217.39999999999998,30,0
13722.0,7,3260.0,55,0
13723.0,5,994.23,27,0
13724.0,1,213.01,272,1
13727.0,7,727.9200000000001,246,1
13728.0,10,1839.03,22,0
13729.0,5,676.4300000000001,70,0
13733.0,3,484.53000000000003,45,0
13734.0,6,3445.34,143,0
13735.0,14,6657.88,11,0
13736.0,9,1979.37,60,0
13738.0,1,434.78000000000003,31,0
13739.0,1,75.3,162,1
13740.0,4,1232.02,50,0
13745.0,2,469.73,176,1
13746.0,1,176.69,48,0
13747.0,2,169.8,8,0
13748.0,5,1320.1,8,0
13749.0,1,-10.25,336,1
13750.0,8,1916.3400000000001,9,0
13752.0,1,404.45000000000005,162,1
13753.0,3,1353.31,233,1
13754.0,1,164.45,72,0
13756.0,11,3983.3300000000004,2,0
13757.0,1,195.55,309,1
13758.0,14,6072.59,1,0
13760.0,4,1071.85,39,0
13761.0,4,881.52,137,0
13762.0,4,2165.76,228,1
13763.0,3,3492.53,23,0
13764.0,3,1400.2,204,1
13765.0,1,352.821,288,1
13766.0,1,190.35,130,0
13767.0,48,18169.97,4,3
13768.0,8,758.07,198,1
13769.0,14,2994.76,2,0
13770.0,4,785.37,57,0
13771.0,5,3094.37,168,1
13772.0,6,1957.89,30,0
13773.0,2,301.54,31,0
13775.0,1,1049.66,225,1
13776.0,8,-340.17,63,0
13777.0,42,30268.22,0,3
13778.0,4,937.84,126,0
13779.0,1,161.13,150,1
13780.0,1,372.06,42,0
13781.0,3,643.04,227,1
13782.0,8,869.27,88,0
13783.0,4,1542.09,122,0
13784.0,4,434.39,69,0
13785.0,4,542.49,63,0
13786.0,8,2505.46,2,0
13787.0,7,864.66,91,0
13788.0,1,3.75,140,1
13789.0,1,239.46,23,0
13792.0,1,188.4,57,0
13793.0,1,96.0,281,1
13794.0,1,126.03,181,1
13795.0,4,836.3,23,0
13796.0,1,289.7,134,0
13797.0,4,1168.45,71,0
13798.0,63,37222.05,7,3
13799.0,11,1350.96,72,0
13800.0,2,1121.24,65,0
13802.0,18,21585.29,9,3
13803.0,3,1042.04,66,0
13804.0,2,572.73,70,0
13807.0,4,397.3,2,0
13809.0,2,524.65,29,0
13813.0,7,1333.01,156,1
13814.0,2,676.95,148,1
13815.0,5,3270.88,31,0
13818.0,1,61.28,64,0
13819.0,4,1490.75,304,1
13820.0,5,632.5,53,0
13821.0,5,969.74,27,0
13823.0,6,2400.89,14,0
13824.0,9,1574.42,14,0
13825.0,2,255.59,256,1
13829.0,1,102.0,56,0
13830.0,2,135.95000000000002,209,1
13831.0,15,4780.69,4,0
13832.0,1,557.69,57,0
13833.0,1,316.56,39,0
13834.0,3,247.89000000000001,211,1
13835.0,4,210.25,154,1
13836.0,3,602.52,34,0
13838.0,7,1245.91,4,0
13839.0,1,139.95000000000002,121,0
13840.0,1,651.4,51,0
13842.0,11,2219.34,1,0
13843.0,1,319.75,16,0
13846.0,1,442.73,34,0
13847.0,1,310.72,354,1
13848.0,6,2080.0,1,0
13849.0,4,1905.85,32,0
13851.0,6,1865.3000000000002,14,0
13852.0,2,170.45000000000002,241,1
13854.0,17,4133.19,0,0
13855.0,5,1253.94,135,0
13856.0,10,695.48,98,0
13857.0,7,997.11,28,0
13859.0,1,314.7,164,1
13861.0,3,251.31,64,0
13862.0,1,346.73,24,0
13863.0,4,918.07,83,0
13864.0,1,662.4000000000001,21,0
13869.0,6,4913.22,16,0
13870.0,8,2938.59,15,0
13871.0,7,1415.15,59,0
13872.0,6,891.32,148,1
13873.0,5,649.32,18,0
13874.0,9,1448.75,139,0
13875.0,9,3027.58,22,0
13877.0,4,329.09,99,0
13878.0,3,1145.33,182,1
13879.0,1,395.5,280,1
13880.0,5,1171.89,2,0
13881.0,29,27402.98,10,3
13883.0,17,3803.9900000000002,15,0
13884.0,8,1007.63,11,0
13888.0,5,1405.92,39,0
13889.0,7,1438.8300000000002,17,0
13890.0,8,997.87,9,0
13891.0,3,859.21,13,0
13892.0,2,634.68,112,0
13895.0,3,1335.5,141,0
13896.0,1,388.55,260,1
13897.0,2,849.5600000000001,73,0
13898.0,1,530.47,46,0
13900.0,4,867.14,15,0
13901.0,15,2732.14,9,0
13902.0,8,30411.26,267,1
13903.0,1,165.45000000000002,35,0
13905.0,3,244.45,206,1
13906.0,1,42.0,44,0
13907.0,1,136.8,326,1
13909.0,2,282.85,58,0
13910.0,1,-127.66,78,0
13911.0,13,1619.1299999999999,14,0
13912.0,1,124.95,58,0
13913.0,1,42.22,141,1
13915.0,2,31.200000000000003,29,0
13916.0,5,1260.51,98,0
13919.0,2,975.87,59,0
13920.0,5,1734.8799999999999,66,0
13921.0,5,720.75,34,0
13922.0,4,652.45,52,0
13927.0,2,340.97,48,0
13929.0,11,2515.25,51,0
13931.0,9,4019.85,27,0
13935.0,3,6116.92,231,1
13936.0,2,563.08,17,0
13937.0,2,708.53,31,0
13939.0,6,976.91,63,0
13941.0,12,5933.74,6,0
13942.0,1,320.0,169,1
13943.0,1,246.54000000000002,212,1
13944.0,1,200.43,288,1
13945.0,2,854.1500000000001,29,0
13946.0,4,1183.8600000000001,11,0
13948.0,4,434.86,46,0
13952.0,14,9544.8,9,0
13953.0,5,3125.0,44,0
13955.0,1,221.10999999999999,10,0
13957.0,3,458.25,52,0
13958.0,12,4504.78,7,0
13959.0,3,470.73,34,0
13961.0,2,498.70000000000005,20,0
13962.0,1,193.25,70,0
13963.0,15,2235.08,2,0
13964.0,3,421.9,22,0
13965.0,5,777.6600000000001,90,0
13966.0,1,384.26,70,0
13967.0,1,85.6,31,0
13968.0,1,123.66,58,0
13969.0,20,4181.03,0,0
13970.0,2,846.55,21,0
13971.0,7,1891.6100000000001,52,0
13974.0,3,249.93,212,1
13975.0,7,2786.66,28,0
13976.0,3,834.38,141,0
13977.0,1,519.8100000000001,46,0
13979.0,10,2420.66,28,0
13980.0,8,521.88,72,0
13981.0,2,327.39,35,0
13982.0,9,2494.98,0,0
13983.0,18,4377.75,1,0
13984.0,8,1128.09,1,0
13985.0,8,2957.78,9,0
13987.0,2,682.54,14,0
13988.0,2,609.84,18,0
13989.0,3,759.98,99,0
13992.0,2,142.7,15,0
13993.0,12,3280.7000000000003,14,0
13995.0,12,2452.77,14,0
13996.0,2,895.76,21,0
13997.0,3,376.46,154,1
13998.0,3,566.7,81,0
13999.0,21,5572.75,9,0
14000.0,6,1243.88,49,0
14001.0,7,2487.01,8,0
14003.0,1,209.41,367,1
14004.0,4,1675.81,28,0
14006.0,4,1234.48,163,1
14007.0,1,79.48,147,1
14008.0,2,493.74,10,0
14009.0,1,404.29999999999995,97,0
14010.0,3,288.1,200,1
14011.0,3,451.92,115,0
14013.0,3,533.2,15,0
14014.0,2,1443.03,11,0
14016.0,8,7051.25,31,0
14017.0,1,229.75,206,1
14018.0,1,367.15,280,1
14020.0,3,570.46,111,0
14021.0,4,1084.68,9,0
14022.0,1,352.15000000000003,121,0
14024.0,1,318.04,25,0
14025.0,10,3969.1,99,0
14026.0,2,713.11,105,0
14028.0,5,3175.5,133,0
14030.0,16,5722.76,1,0
14031.0,35,23311.74,0,3
14032.0,8,1856.23,1,0
14033.0,1,109.44,190,1
14035.0,6,1362.48,41,0
14037.0,5,608.75,113,0
14038.0,4,1446.45,23,0
14039.0,1,115.08000000000001,210,1
14040.0,27,8848.49,21,3
14042.0,1,431.98,360,1
14043.0,3,299.65,126,0
14044.0,7,2414.33,53,0
14045.0,16,8000.88,8,0
14047.0,14,2868.7200000000003,0,0
14048.0,2,338.76,17,0
14049.0,12,7312.25,22,0
14051.0,17,6587.56,1,0
14052.0,1,241.3,25,0
14053.0,2,312.05,32,0
14055.0,2,795.3199999999999,212,1
14057.0,5,2135.0,16,0
14058.0,2,469.19,97,0
14060.0,14,3367.76,1,0
14061.0,3,917.4300000000001,142,0
14062.0,15,14951.43,9,0
14063.0,13,-3767.1999999999994,65,0
14064.0,14,1798.65,65,0
14065.0,4,889.37,24,0
14068.0,4,1227.47,231,1
14069.0,2,225.81,149,1
14070.0,1,321.6,319,1
14072.0,1,390.85,301,1
14074.0,1,219.4,258,1
14075.0,3,792.61,38,0
14077.0,1,115.66,30,0
14078.0,4,640.34,8,0
14079.0,1,243.63,317,1
14080.0,5,1030.13,48,0
14081.0,13,4279.27,4,0
14082.0,1,231.10999999999999,27,0
14083.0,3,373.3,6,0
14084.0,1,150.5,147,1
14085.0,16,5607.43,3,0
14086.0,1,39.95,97,0
14087.0,3,608.0,39,0
14088.0,6,11984.53,22,0
14091.0,2,9530.08,289,1
14092.0,11,3146.64,7,0
14094.0,2,310.82,74,0
14095.0,1,2.95,357,1
14097.0,2,422.86,116,0
14099.0,10,2592.7400000000002,10,0
14101.0,8,3965.34,23,0
14103.0,1,0.0,300,1
14104.0,3,527.3199999999999,24,0
14105.0,7,4443.650000000001,29,0
14106.0,1,214.8,372,1
14107.0,5,2165.2200000000003,72,0
14108.0,2,447.05,366,1
14110.0,22,7287.95,70,0
14112.0,15,2750.34,86,0
14113.0,23,4778.83,10,0
14114.0,5,977.5600000000001,30,0
14115.0,2,622.67,136,0
14118.0,1,458.45,63,0
14119.0,2,183.37,10,0
14120.0,1,-23.8,65,0
14122.0,5,309.77,29,0
14123.0,1,436.18,368,1
14126.0,1,466.33000000000004,79,0
14127.0,3,1190.3700000000001,15,0
14128.0,2,271.86,178,1
14129.0,4,1467.48,34,0
14130.0,3,1377.86,10,0
14131.0,1,168.22,283,1
14133.0,1,305.5,368,1
14134.0,15,11123.35,17,0
14135.0,12,4914.74,2,0
14136.0,7,1553.96,35,0
14137.0,2,294.09999999999997,316,1
14139.0,3,670.98,125,0
14142.0,4,655.94,8,0
14144.0,1,30.6,121,0
14145.0,3,3857.85,94,0
14146.0,7,5259.3,18,0
14147.0,9,1550.9,23,0
14148.0,1,309.09000000000003,49,0
14151.0,3,666.7,308,1
14152.0,6,1364.3500000000001,22,0
14153.0,1,233.39999999999998,118,0
14154.0,8,4917.9800000000005,16,0
14156.0,138,183163.55,6,2
14157.0,3,553.8000000000001,24,0
14159.0,11,2879.03,14,0
14160.0,7,8421.47,245,1
14161.0,5,2182.46,4,0
14163.0,1,148.71,97,0
14166.0,2,251.15,140,0
14167.0,4,711.7,99,0
14168.0,3,305.9,55,0
14169.0,2,621.51,65,0
14170.0,3,570.18,10,0
14171.0,1,135.0,365,1
14172.0,4,356.27,240,1
14173.0,3,116.11,276,1
14175.0,10,4242.38,15,0
14176.0,2,339.11,2,0
14177.0,9,1660.23,16,0
14180.0,12,1469.98,7,0
14181.0,2,308.35,45,0
14182.0,5,660.07,78,0
14183.0,2,278.34000000000003,46,0
14186.0,5,1550.63,62,0
14187.0,1,123.5,108,0
14189.0,2,1160.31,3,0
14190.0,1,79.9,301,1
14191.0,3,53.4,29,0
14192.0,1,293.74,23,0
14193.0,1,356.8,31,0
14194.0,22,7226.12,27,3
14195.0,7,1418.54,70,0
14197.0,1,390.05,45,0
14198.0,6,864.08,35,0
14199.0,5,731.1,35,0
14200.0,1,379.2,252,1
14201.0,3,446.1,44,0
14202.0,3,847.76,16,0
14203.0,1,339.34,32,0
14204.0,3,874.22,57,0
14205.0,9,1689.6,0,0
14206.0,3,836.95,15,0
14207.0,1,157.8,322,1
14208.0,1,415.31,186,1
14209.0,12,2870.2400000000002,20,0
14210.0,15,3913.4300000000003,6,0
14211.0,13,2093.39,46,0
14212.0,1,1119.66,80,0
14213.0,2,0.0,6,0
14215.0,4,1626.6100000000001,3,0
14216.0,2,303.09000000000003,44,0
14217.0,11,1281.51,0,0
14219.0,2,543.89,44,0
14220.0,2,882.5999999999999,202,1
14221.0,9,3078.7400000000002,84,0
14224.0,5,831.98,25,0
14225.0,5,2009.17,69,0
14226.0,2,766.14,70,0
14227.0,7,3011.6,49,0
14228.0,3,745.5,72,0
14229.0,6,1018.39,38,0
14230.0,3,979.8000000000001,70,0
14231.0,1,309.91,85,0
14233.0,5,1319.45,9,0
14235.0,4,1573.13,133,0
14236.0,6,1241.88,7,0
14237.0,3,466.04,8,0
14238.0,2,287.38,297,1
14239.0,11,1880.22,66,0
14240.0,1,357.15000000000003,58,0
14241.0,1,120.0,331,1
14243.0,10,4829.4800000000005,0,0
14244.0,2,354.82,294,1
14247.0,5,613.84,39,0
14248.0,2,730.37,94,0
14249.0,12,5400.461,45,0
14252.0,1,350.99,16,0
14253.0,2,363.40000000000003,128,0
14254.0,1,601.03,67,0
14255.0,4,-1441.6,181,1
14256.0,6,1449.08,126,0
14257.0,4,2854.73,15,0
14258.0,22,18377.27,23,3
14260.0,3,824.28,106,0
14263.0,1,322.93,58,0
14264.0,6,1141.89,7,0
14265.0,2,843.1700000000001,99,0
14266.0,1,40.56,63,0
14267.0,2,-19.9,336,1
14268.0,1,354.85,105,0
14269.0,2,261.68,70,0
14271.0,1,101.86,44,0
14272.0,2,482.85,197,1
14274.0,1,256.6,321,1
14275.0,6,1189.3799999999999,30,0
14276.0,8,909.93,35,0
14277.0,10,367.4699999999997,46,0
14278.0,1,205.83,44,0
14279.0,2,191.86,155,1
14281.0,1,245.15,43,0
14282.0,12,4115.32,2,0
14283.0,4,628.44,98,0
14284.0,1,704.4,288,1
14285.0,5,1248.63,148,1
14286.0,7,3800.89,34,0
14290.0,8,1901.48,48,0
14291.0,13,3971.1,15,0
14292.0,13,4068.57,37,0
14293.0,7,2127.77,3,0
14294.0,1,375.34000000000003,42,0
14295.0,6,2161.36,73,0
14296.0,3,448.45,48,0
14298.0,39,39626.87,10,3
14299.0,25,9972.42,0,3
14301.0,5,1324.19,44,0
14302.0,3,742.9000000000001,65,0
14303.0,2,277.94,42,0
14304.0,3,1326.71,14,0
14306.0,4,1058.0800000000002,13,0
14307.0,6,2067.36,8,0
14308.0,5,-849.45,184,1
14309.0,2,1428.28,48,0
14310.0,1,492.1,67,0
14311.0,1,206.19,202,1
14312.0,5,1478.7,13,0
14313.0,1,-302.31,259,1
14314.0,2,101.89999999999999,48,0
14315.0,3,711.74,168,1
14316.0,6,1355.34,57,0
14318.0,1,158.02,95,0
14319.0,2,476.95000000000005,59,0
14320.0,4,861.01,181,1
14321.0,3,667.83,63,0
14322.0,6,384.3,62,0
14324.0,2,701.61,44,0
14325.0,1,245.48000000000002,204,1
14326.0,2,757.13,98,0
14327.0,5,1583.28,17,0
14328.0,3,-445.06,65,0
14329.0,14,4806.78,10,0
14330.0,1,200.63,258,1
14332.0,2,1077.2,16,0
14334.0,5,1753.52,60,0
14337.0,1,-658.63,366,1
14338.0,1,339.88,171,1
14339.0,1,310.75,63,0
14341.0,11,2277.09,55,0
14342.0,3,235.03,67,0
14343.0,4,1079.66,56,0
14344.0,14,2443.77,2,0
14346.0,3,1294.17,60,0
14347.0,1,82.60000000000001,371,1
14350.0,2,689.1,15,0
14353.0,2,285.9,45,0
14355.0,3,840.0500000000001,0,0
14358.0,3,384.3,24,0
14361.0,1,214.71,213,1
14363.0,2,227.47000000000003,37,0
14365.0,2,634.68,29,0
14366.0,1,136.0,160,1
14369.0,2,469.13,277,1
14370.0,9,1092.13,85,0
14372.0,3,830.1800000000001,78,0
14374.0,1,108.0,176,1
14375.0,2,871.26,85,0
14376.0,1,215.46,318,1
14378.0,1,131.25,256,1
14379.0,2,917.0600000000001,28,0
14380.0,2,-99.72999999999999,238,1
14381.0,1,423.26,86,0
14382.0,2,572.19,25,0
14384.0,1,58.5,135,0
14388.0,12,3417.26,1,0
14389.0,6,821.35,59,0
14390.0,7,1715.01,7,0
14391.0,1,135.6,211,1
14392.0,1,266.4,67,0
14394.0,1,93.8,199,1
14395.0,13,4619.3,7,0
14396.0,6,1591.74,6,0
14398.0,2,707.79,36,0
14399.0,9,2093.21,29,0
14400.0,3,1143.3,35,0
14401.0,11,2663.42,59,0
14402.0,1,285.6,287,1
14403.0,4,396.45,218,1
14404.0,9,1344.64,4,0
14405.0,1,195.0,21,0
14408.0,4,1503.24,106,0
14409.0,6,1545.44,3,0
14410.0,2,1531.63,11,0
14412.0,1,656.16,59,0
14413.0,3,643.47,45,0
14414.0,1,902.35,9,0
14415.0,14,6036.77,14,0
14417.0,1,524.65,22,0
14419.0,1,202.85,17,0
14420.0,5,1241.85,31,0
14421.0,5,1643.51,147,1
14422.0,15,5937.28,9,0
14423.0,3,649.76,59,0
14425.0,5,635.89,62,0
14426.0,11,7185.07,28,0
14427.0,2,900.1800000000001,129,0
14429.0,1,516.28,38,0
14430.0,5,956.4000000000001,146,1
14431.0,3,2143.84,14,0
14433.0,1,280.7,100,0
14435.0,1,90.42,136,0
14436.0,1,182.64,188,1
14437.0,6,850.84,0,0
14439.0,4,6781.8,78,0
14440.0,11,4169.15,0,0
14441.0,10,2816.45,0,0
14442.0,7,3727.4,49,0
14443.0,4,950.7,3,0
14444.0,1,120.44,91,0
14445.0,1,221.65,90,0
14446.0,1,189.93,21,0
14447.0,1,548.5,35,0
14449.0,5,1555.4,7,0
14450.0,4,645.19,14,0
14451.0,16,2571.6,24,0
14452.0,2,399.9,30,0
14454.0,6,970.7,11,0
14455.0,5,584.37,67,0
14458.0,1,228.07,15,0
14459.0,2,3501.221,168,1
14460.0,8,536.26,31,0
14461.0,11,4557.95,17,0
14462.0,1,262.24,67,0
14463.0,1,256.95,134,0
14464.0,2,111.0,203,1
14465.0,8,2887.41,63,0
14466.0,7,2374.5,7,0
14467.0,8,1606.98,24,0
14468.0,1,204.24,368,1
14469.0,4,2093.46,51,0
14470.0,1,250.85,65,0
14471.0,2,400.95,226,1
14472.0,1,266.05,324,1
14474.0,1,711.23,214,1
14475.0,1,225.3,43,0
14477.0,5,652.8,71,0
14478.0,4,1276.66,17,0
14479.0,3,982.86,0,0
14480.0,4,1016.22,37,0
14481.0,4,1272.01,42,0
14482.0,8,2118.25,14,0
14483.0,1,120.0,371,1
14484.0,3,749.0600000000001,36,0
14486.0,2,175.5,146,1
14487.0,3,213.14000000000001,3,0
14489.0,3,1111.55,72,0
14490.0,2,1273.47,41,0
14491.0,1,127.2,7,0
14492.0,10,1574.3600000000001,65,0
14493.0,7,2630.92,25,0
14494.0,2,261.9,36,0
14495.0,2,42.5,282,1
14496.0,9,2107.07,8,0
14497.0,1,221.69,308,1
14498.0,5,1943.51,36,0
14499.0,7,1275.0,9,0
14505.0,16,5823.55,39,0
14506.0,3,1256.6000000000001,4,0
14507.0,7,1751.92,9,0
14508.0,4,536.02,11,0
14509.0,1,110.95,169,1
14510.0,4,964.55,10,0
14512.0,5,940.69,18,0
14513.0,3,332.42,71,0
14514.0,7,3385.59,71,0
14515.0,9,1616.81,22,0
14516.0,1,151.17,151,1
14519.0,2,203.14,318,1
14521.0,2,167.65,112,0
14522.0,4,773.88,230,1
14524.0,4,1066.03,44,0
14525.0,8,3810.64,63,0
14526.0,1,258.65,24,0
14527.0,108,18036.760000000002,0,3
14530.0,13,3106.51,31,0
14531.0,1,376.34,114,0
14532.0,8,2900.18,46,0
14533.0,6,1372.5,42,0
14534.0,13,1677.37,32,0
14535.0,7,2983.39,30,0
14537.0,2,279.89,241,1
14538.0,3,982.59,165,1
14540.0,9,2747.08,14,0
14541.0,6,1038.03,51,0
14543.0,29,8989.54,15,3
14544.0,1,934.23,105,0
14545.0,1,349.25,309,1
14546.0,11,2505.11,11,0
14548.0,7,1888.49,119,0
14549.0,3,624.36,55,0
14550.0,2,587.69,23,0
14551.0,7,670.41,44,0
14552.0,2,343.71,15,0
14553.0,5,933.8299999999999,46,0
14555.0,5,1982.34,16,0
14556.0,3,815.69,231,1
14558.0,5,614.1,288,1
14559.0,1,75.6,25,0
14560.0,22,3876.2599999999998,14,0
14562.0,8,1631.38,25,0
14563.0,2,640.54,144,1
14564.0,5,2519.32,62,0
14565.0,1,760.1,108,0
14566.0,3,2660.0,52,0
14568.0,2,909.5,59,0
14569.0,3,369.94,87,0
14570.0,1,395.69,78,0
14571.0,1,160.0,60,0
14572.0,5,2709.59,52,0
14573.0,5,925.3,7,0
14574.0,1,143.70000000000002,367,1
14575.0,1,420.22,123,0
14576.0,1,35.400000000000006,7,0
14577.0,3,504.44,29,0
14579.0,1,105.56,67,0
14580.0,1,14.85,153,1
14581.0,1,271.05,179,1
14583.0,3,673.33,18,0
14584.0,4,705.1,56,0
14585.0,4,986.22,17,0
14588.0,1,135.39,213,1
14589.0,1,39.75,6,0
14590.0,28,2871.04,59,3
14593.0,15,2951.54,32,0
14594.0,1,255.0,8,0
14595.0,2,423.85,88,0
14596.0,1,222.22,261,1
14597.0,4,1318.39,14,0
14598.0,2,-1.7763568394002505e-15,204,1
14599.0,2,457.89,25,0
14600.0,1,471.84,28,0
14602.0,1,205.35999999999999,291,1
14604.0,1,143.85999999999999,268,1
14605.0,4,921.5600000000001,9,0
14606.0,135,18158.22,1,3
14607.0,10,7389.96,102,0
14608.0,8,1488.29,14,0
14609.0,7,764.64,23,0
14610.0,2,24.35,30,0
14611.0,3,599.38,74,0
14612.0,1,877.7,50,0
14613.0,1,76.32000000000001,315,1
14614.0,1,295.13,21,0
14615.0,6,934.26,29,0
14616.0,2,121.7,20,0
14617.0,2,190.47,37,0
14618.0,6,757.08,1,0
14619.0,1,896.8,176,1
14621.0,10,1112.51,141,0
14623.0,6,1121.43,15,0
14624.0,4,588.22,50,0
14625.0,14,3543.05,7,0
14626.0,8,2617.7,30,0
14627.0,2,428.25,14,0
14628.0,3,1326.04,77,0
14630.0,1,338.65,119,0
14631.0,4,1016.19,21,0
14634.0,7,1971.82,72,0
14635.0,1,215.22,88,0
14637.0,1,106.68,312,1
14639.0,3,1994.47,43,0
14640.0,8,1421.88,44,0
14643.0,3,986.08,252,1
14644.0,8,1297.01,49,0
14645.0,2,243.15,260,1
14646.0,87,243853.05,9,2
14647.0,1,270.0,158,1
14648.0,19,4378.0,38,0
14649.0,7,2227.45,16,0
14650.0,1,62.5,223,1
14651.0,7,1371.77,29,0
14653.0,5,1666.41,148,1
14654.0,1,246.86,373,1
14655.0,7,1899.08,14,0
14656.0,3,498.95,50,0
14657.0,2,601.97,64,0
14662.0,3,635.06,62,0
14663.0,2,490.6,65,0
14665.0,2,913.95,62,0
14667.0,36,12221.460000000001,0,3
14668.0,1,111.63,80,0
14669.0,4,1957.54,268,1
14670.0,1,190.47,367,1
14671.0,2,1127.45,184,1
14672.0,2,347.59,150,1
14673.0,3,1674.41,2,0
14674.0,1,173.66,144,1
14675.0,1,419.21999999999997,23,0
14676.0,8,5742.25,20,0
14677.0,1,184.91,227,1
14678.0,2,386.44,206,1
14679.0,5,1272.95,6,0
14680.0,65,27828.56,6,3
14681.0,3,376.20000000000005,22,0
14682.0,4,1462.81,63,0
14683.0,1,146.56,223,1
14684.0,1,228.52,25,0
14685.0,13,4241.16,211,1
14686.0,6,844.58,49,0
14687.0,2,773.6800000000001,35,0
14688.0,8,2056.3,8,0
14690.0,2,422.63,27,0
14692.0,8,1123.59,15,0
14693.0,7,966.96,60,0
14694.0,1,244.31,252,1
14695.0,4,1466.72,154,1
14696.0,3,687.7,0,0
14699.0,3,593.47,70,0
14700.0,2,880.96,50,0
14701.0,6,1961.02,77,0
14702.0,15,3410.44,0,0
14704.0,2,258.96,59,0
14706.0,1,367.54,253,1
14707.0,2,139.2,70,0
14708.0,3,1085.91,3,0
14709.0,13,3955.34,14,0
14710.0,9,1300.31,14,0
14712.0,1,411.0,53,0
14713.0,14,2708.21,0,0
14714.0,6,736.21,35,0
14715.0,4,958.0699999999999,77,0
14716.0,1,235.77,79,0
14717.0,2,72.8,368,1
14718.0,1,226.42,45,0
14721.0,1,109.07,14,0
14722.0,2,309.1,112,0
14723.0,7,927.89,6,0
14724.0,1,341.9,225,1
14725.0,4,546.76,29,0
14726.0,1,116.5,289,1
14727.0,3,22.55,181,1
14728.0,1,190.58,48,0
14729.0,3,586.24,8,0
14732.0,14,2761.1800000000003,27,0
14733.0,4,6579.26,2,0
14734.0,5,1045.47,51,0
14735.0,25,6102.02,23,3
14736.0,2,374.05,120,0
14737.0,1,2389.62,35,0
14738.0,3,473.7,162,1
14739.0,21,8370.47,2,3
14740.0,9,2645.65,44,0
14741.0,2,497.25,7,0
14742.0,1,579.85,70,0
14743.0,1,50.480000000000004,227,1
14744.0,9,2732.49,1,0
14745.0,11,1303.9,136,0
14746.0,4,593.5,41,0
14748.0,12,1360.46,3,0
14749.0,1,310.15,114,0
14750.0,1,112.03,371,1
14751.0,2,126.45,319,1
14753.0,1,306.36,95,0
14754.0,5,905.6800000000001,52,0
14755.0,18,4886.07,16,0
14756.0,3,1874.5,9,0
14758.0,3,1380.91,31,0
14761.0,1,192.02,79,0
